# x/m, y/m, cos, sin, vel/(m/s)
51.4912, -4.54501, -0.826, -0.56367, 7.74508
51.4305, -4.57977, -0.826958, -0.562264, 7.74508
51.3631, -4.61827, -0.828018, -0.560701, 7.74508
51.3023, -4.65281, -0.828972, -0.55929, 7.74508
51.2347, -4.69106, -0.830028, -0.557722, 7.74508
51.167, -4.72919, -0.83108, -0.556153, 7.74508
51.106, -4.7634, -0.832026, -0.554737, 7.74508
51.045, -4.7975, -0.832969, -0.55332, 7.74508
50.9771, -4.83527, -0.834014, -0.551744, 7.74508
50.916, -4.86915, -0.834952, -0.550323, 7.74508
50.848, -4.90668, -0.83599, -0.548745, 7.74508
50.7867, -4.94035, -0.836922, -0.547322, 7.74508
50.7186, -4.97763, -0.837956, -0.545738, 7.74508
50.6572, -5.01107, -0.838884, -0.544311, 7.74508
50.6025, -5.04072, -0.839706, -0.543042, 7.74508
50.5342, -5.07764, -0.840732, -0.541452, 7.74509
50.4658, -5.11444, -0.841754, -0.539861, 7.74509
50.3973, -5.15112, -0.842773, -0.53827, 7.74509
50.3356, -5.18401, -0.843688, -0.536833, 7.74509
50.267, -5.22043, -0.844703, -0.535236, 7.74509
50.1983, -5.25672, -0.845714, -0.533637, 7.74509
50.1227, -5.29649, -0.846822, -0.531876, 7.74509
50.0539, -5.33251, -0.847827, -0.530273, 7.74509
49.9919, -5.36481, -0.84873, -0.528827, 7.74509
49.9298, -5.39701, -0.84963, -0.52738, 7.74509
49.8539, -5.43621, -0.850726, -0.525609, 7.74509
49.7848, -5.47172, -0.85172, -0.523998, 7.74509
49.7157, -5.5071, -0.852709, -0.522387, 7.74509
49.6534, -5.53883, -0.853597, -0.520933, 7.74509
49.591, -5.57046, -0.854484, -0.519478, 7.74509
49.5217, -5.60547, -0.855466, -0.51786, 7.74509
49.4592, -5.63687, -0.856347, -0.516401, 7.74509
49.3898, -5.67163, -0.857323, -0.514779, 7.74509
49.3202, -5.70625, -0.858296, -0.513154, 7.74509
49.2576, -5.73731, -0.85917, -0.511691, 7.74509
49.2019, -5.76483, -0.859944, -0.510389, 7.74509
49.1391, -5.79569, -0.860811, -0.508924, 7.74509
49.0694, -5.82984, -0.861773, -0.507294, 7.74509
48.9995, -5.86386, -0.862732, -0.505661, 7.74509
48.9296, -5.89775, -0.863688, -0.504027, 7.74509
48.8597, -5.9315, -0.86464, -0.502391, 7.74509
48.7967, -5.96178, -0.865495, -0.500918, 7.74509
48.7266, -5.99528, -0.866441, -0.499279, 7.74509
48.6564, -6.02866, -0.867384, -0.497639, 7.74509
48.5862, -6.0619, -0.868323, -0.495998, 7.74509
48.516, -6.09501, -0.869261, -0.494354, 7.74509
48.4527, -6.1247, -0.870102, -0.492872, 7.74509
48.3823, -6.15755, -0.871032, -0.491226, 7.74509
48.3189, -6.18701, -0.871868, -0.489741, 7.74509
48.2484, -6.21961, -0.872793, -0.48809, 7.74509
48.1919, -6.24561, -0.873532, -0.486767, 7.74509
48.1143, -6.28119, -0.874543, -0.484948, 7.74509
48.0436, -6.3134, -0.875459, -0.483292, 7.7451
47.9799, -6.34229, -0.876281, -0.481801, 7.7451
47.9162, -6.37107, -0.877099, -0.480309, 7.7451
47.8453, -6.40291, -0.878007, -0.478649, 7.7451
47.7389, -6.45036, -0.879363, -0.476152, 7.7451
47.7176, -6.45984, -0.879633, -0.475653, 7.7451
47.6537, -6.48817, -0.880441, -0.474156, 7.7451
47.5826, -6.51952, -0.881336, -0.47249, 7.7451
47.5186, -6.54762, -0.88214, -0.470988, 7.7451
47.4617, -6.57251, -0.882851, -0.469653, 7.7451
47.3905, -6.60349, -0.883738, -0.467983, 7.7451
47.312, -6.6374, -0.88471, -0.466142, 7.7451
47.2407, -6.6681, -0.88559, -0.464468, 7.7451
47.1693, -6.69866, -0.886467, -0.462792, 7.7451
47.1049, -6.72606, -0.887254, -0.461282, 7.7451
47.0477, -6.75032, -0.887951, -0.459938, 7.7451
46.969, -6.78352, -0.888907, -0.458088, 7.7451
46.9045, -6.81058, -0.889686, -0.456573, 7.7451
46.8329, -6.8405, -0.890548, -0.45489, 7.7451
46.7683, -6.86732, -0.891321, -0.453372, 7.7451
46.6965, -6.89699, -0.892177, -0.451685, 7.7451
46.6319, -6.92358, -0.892946, -0.450165, 7.7451
46.56, -6.95298, -0.893796, -0.448473, 7.7451
46.488, -6.98225, -0.894643, -0.446781, 7.7451
46.4232, -7.00849, -0.895403, -0.445258, 7.7451
46.3656, -7.03172, -0.896075, -0.443902, 7.7451
46.2862, -7.0635, -0.896998, -0.442034, 7.7451
46.1418, -7.12074, -0.898664, -0.438638, 7.7451
46.1274, -7.12646, -0.89883, -0.438298, 7.7451
46.0912, -7.14072, -0.899245, -0.437446, 7.7451
46.0262, -7.16627, -0.899988, -0.435914, 7.7451
45.9538, -7.19455, -0.90081, -0.434213, 7.7451
45.8887, -7.21987, -0.901548, -0.432679, 7.7451
45.8162, -7.24787, -0.902365, -0.430972, 7.7451
45.751, -7.27297, -0.903097, -0.429437, 7.7451
45.6784, -7.30072, -0.903907, -0.42773, 7.7451
45.5985, -7.33107, -0.904795, -0.425848, 7.7451
45.5259, -7.35853, -0.905598, -0.424137, 7.7451
45.4677, -7.38041, -0.906238, -0.422769, 7.7451
45.4022, -7.40492, -0.906955, -0.421228, 7.7451
45.3294, -7.432, -0.90775, -0.419512, 7.7451
45.2639, -7.45627, -0.908462, -0.417967, 7.7451
45.191, -7.4831, -0.90925, -0.416251, 7.7451
45.1253, -7.50714, -0.909956, -0.414705, 7.7451
45.0523, -7.53371, -0.910737, -0.412986, 7.7451
44.9866, -7.55751, -0.911438, -0.411438, 7.7451
44.9135, -7.58382, -0.912213, -0.409717, 7.7451
44.8477, -7.60738, -0.912908, -0.408166, 7.7451
44.7745, -7.63343, -0.913677, -0.406441, 7.7451
44.7086, -7.65676, -0.914366, -0.404888, 7.7451
44.6353, -7.68255, -0.915128, -0.403164, 7.7451
44.562, -7.70819, -0.915888, -0.401435, 7.7451
44.496, -7.73116, -0.916569, -0.399877, 7.7451
44.4226, -7.75654, -0.917322, -0.398147, 7.7451
44.3491, -7.78179, -0.918072, -0.396414, 7.7451
44.283, -7.8044, -0.918744, -0.394854, 7.7451
44.2094, -7.82938, -0.919487, -0.39312, 7.7451
44.1432, -7.85175, -0.920154, -0.391557, 7.7451
44.0695, -7.87646, -0.920891, -0.389819, 7.7451
43.9959, -7.90104, -0.921626, -0.388079, 7.7451
43.9295, -7.92304, -0.922284, -0.386512, 7.7451
43.8557, -7.94736, -0.923012, -0.384771, 7.7451
43.7893, -7.96913, -0.923664, -0.383203, 7.7451
43.7154, -7.99318, -0.924386, -0.381458, 7.7451
43.6489, -8.0147, -0.925033, -0.379886, 7.7451
43.575, -8.03848, -0.925749, -0.378138, 7.7451
43.5084, -8.05977, -0.926391, -0.376563, 7.7451
43.4418, -8.08094, -0.92703, -0.374987, 7.7451
43.3751, -8.102, -0.927666, -0.37341, 7.7451
43.3084, -8.12295, -0.9283, -0.371831, 7.7451
43.2343, -8.14608, -0.929002, -0.370076, 7.7451
43.1452, -8.17364, -0.929838, -0.36797, 7.7451
43.0784, -8.1942, -0.930462, -0.366388, 7.7451
43.0041, -8.21689, -0.931153, -0.364628, 7.7451
42.9521, -8.23271, -0.931635, -0.363395, 7.7451
42.8777, -8.25517, -0.932321, -0.361633, 7.7451
42.7959, -8.2797, -0.93307, -0.359695, 7.7451
42.7289, -8.29966, -0.933681, -0.358106, 7.7451
42.6544, -8.3217, -0.934356, -0.35634, 7.7451
42.5873, -8.34141, -0.934961, -0.35475, 7.7451
42.5127, -8.36318, -0.93563, -0.352981, 7.7451
42.4456, -8.38265, -0.93623, -0.351387, 7.7451
42.371, -8.40415, -0.936893, -0.349616, 7.7451
42.3037, -8.42338, -0.937487, -0.348021, 7.7451
42.229, -8.44461, -0.938144, -0.346246, 7.7451
42.1543, -8.4657, -0.938797, -0.344472, 7.7451
42.0869, -8.48456, -0.939381, -0.342874, 7.7451
42.0196, -8.50331, -0.939964, -0.341275, 7.7451
41.9522, -8.52194, -0.940543, -0.339674, 7.7451
41.8848, -8.54047, -0.94112, -0.338073, 7.7451
41.8099, -8.5609, -0.941758, -0.336291, 7.7451
41.7424, -8.57917, -0.94233, -0.334684, 7.7451
41.6824, -8.59532, -0.942836, -0.333257, 7.7451
41.6148, -8.61338, -0.943401, -0.331653, 7.7451
41.5323, -8.63528, -0.94409, -0.329689, 7.7451
41.4722, -8.65111, -0.944588, -0.328258, 7.7451
41.3895, -8.67272, -0.945268, -0.326294, 7.7451
41.2691, -8.70379, -0.946251, -0.323433, 7.7451
41.2466, -8.7096, -0.946434, -0.322896, 7.7451
41.1939, -8.72309, -0.946861, -0.321643, 7.7451
41.1111, -8.74411, -0.947528, -0.319672, 7.7451
41.0433, -8.76121, -0.948071, -0.31806, 7.7451
40.9679, -8.78005, -0.94867, -0.316267, 7.7451
40.9001, -8.79689, -0.949208, -0.31465, 7.7451
40.8322, -8.81362, -0.949742, -0.313034, 7.7451
40.7568, -8.83206, -0.950332, -0.311237, 7.7451
40.6813, -8.85036, -0.95092, -0.309437, 7.7451
40.6133, -8.86671, -0.951446, -0.307817, 7.7451
40.5377, -8.88474, -0.952026, -0.306018, 7.7451
40.4697, -8.90085, -0.952546, -0.304395, 7.7451
40.3865, -8.92037, -0.953177, -0.302412, 7.7451
40.326, -8.93447, -0.953634, -0.300969, 7.7451
40.2503, -8.95196, -0.954201, -0.299167, 7.7451
40.1822, -8.96758, -0.954709, -0.297541, 7.7451
40.1064, -8.98479, -0.95527, -0.295735, 7.7451
40.0307, -9.00187, -0.955827, -0.293929, 7.7451
39.9548, -9.0188, -0.956381, -0.292121, 7.7451
39.8866, -9.03391, -0.956877, -0.290492, 7.7451
39.8183, -9.04892, -0.957371, -0.288863, 7.7451
39.7424, -9.06544, -0.957915, -0.287051, 7.7451
39.6665, -9.08182, -0.958456, -0.285239, 7.7451
39.5297, -9.11086, -0.959421, -0.281979, 7.7451
39.5297, -9.11086, -0.959421, -0.281979, 7.7451
39.4689, -9.12367, -0.959846, -0.280527, 7.7451
39.4005, -9.13796, -0.960322, -0.278893, 7.7451
39.3244, -9.1537, -0.960848, -0.277076, 7.7451
39.2407, -9.17082, -0.961423, -0.275073, 7.7451
39.1569, -9.1878, -0.961992, -0.273077, 7.7451
39.096, -9.20006, -0.962403, -0.271627, 7.7451
39.0275, -9.21372, -0.962864, -0.269988, 7.7451
38.9512, -9.22875, -0.963372, -0.268168, 7.7451
38.875, -9.24366, -0.963876, -0.26635, 7.7451
38.8064, -9.25695, -0.964327, -0.264712, 7.7451
38.7301, -9.27156, -0.964826, -0.262889, 7.7451
38.6614, -9.28461, -0.965271, -0.26125, 7.7451
38.5851, -9.29896, -0.965763, -0.259427, 7.7451
38.5163, -9.31175, -0.966203, -0.257784, 7.7451
38.4399, -9.32583, -0.966688, -0.25596, 7.7451
38.3712, -9.33838, -0.967121, -0.254317, 7.7451
38.3024, -9.35082, -0.967551, -0.252674, 7.7451
38.2259, -9.36449, -0.968027, -0.250848, 7.7451
38.1571, -9.37669, -0.968451, -0.249204, 7.7451
38.0806, -9.39009, -0.968919, -0.247377, 7.7451
38.0117, -9.40203, -0.969338, -0.245731, 7.7451
37.9351, -9.41516, -0.9698, -0.243902, 7.7451
37.8586, -9.42814, -0.970258, -0.242073, 7.7451
37.7896, -9.43972, -0.970667, -0.240426, 7.7451
37.713, -9.45242, -0.971119, -0.238594, 7.7451
37.6363, -9.46499, -0.971567, -0.236763, 7.7451
37.5673, -9.47618, -0.971968, -0.235114, 7.7451
37.4753, -9.4909, -0.972498, -0.232913, 7.7451
37.4062, -9.50182, -0.972892, -0.231262, 7.7451
37.3525, -9.51024, -0.973196, -0.229978, 7.7451
37.2757, -9.52213, -0.973628, -0.228143, 7.7451
37.2066, -9.53271, -0.974014, -0.226489, 7.7451
37.1452, -9.54202, -0.974354, -0.22502, 7.7451
37.0761, -9.55238, -0.974735, -0.223365, 7.7451
37.0069, -9.5626, -0.975114, -0.221706, 7.7451
36.9301, -9.57384, -0.97553, -0.219867, 7.7451
36.8609, -9.58383, -0.975902, -0.21821, 7.7451
36.784, -9.59478, -0.976312, -0.216367, 7.7451
36.6994, -9.60666, -0.976759, -0.214341, 7.7451
36.6378, -9.61521, -0.977081, -0.212867, 7.7451
36.5608, -9.62574, -0.977481, -0.211023, 7.7451
36.4839, -9.63612, -0.977878, -0.209175, 7.7451
36.4146, -9.64536, -0.978231, -0.207517, 7.7451
36.3221, -9.65747, -0.978698, -0.205304, 7.7451
36.2682, -9.66445, -0.978969, -0.204009, 7.7451
36.1989, -9.67333, -0.979313, -0.202351, 7.7451
36.1218, -9.68304, -0.979693, -0.200504, 7.7451
36.0524, -9.69165, -0.980033, -0.198837, 7.7451
35.9831, -9.70015, -0.980369, -0.197172, 7.7451
35.9136, -9.70854, -0.980702, -0.195508, 7.7451
35.8365, -9.7177, -0.981069, -0.193657, 7.7451
35.7671, -9.72583, -0.981397, -0.19199, 7.7451
35.6976, -9.73385, -0.981722, -0.190323, 7.7451
35.5741, -9.74771, -0.982293, -0.187353, 7.7451
35.5201, -9.7537, -0.98254, -0.186053, 7.7451
35.4815, -9.75794, -0.982715, -0.185125, 7.7451
35.412, -9.76547, -0.983028, -0.183455, 7.7451
35.3347, -9.77368, -0.983373, -0.181598, 7.7451
35.2652, -9.78096, -0.98368, -0.179926, 7.7451
35.1879, -9.7889, -0.984018, -0.178068, 7.7451
35.0952, -9.79821, -0.984419, -0.175836, 7.7451
35.0411, -9.80357, -0.984651, -0.174534, 7.7451
34.9715, -9.81035, -0.984946, -0.17286, 7.7451
34.9019, -9.81699, -0.98524, -0.17118, 7.7451
34.8323, -9.82351, -0.98553, -0.169501, 7.7451
34.7472, -9.83132, -0.98588, -0.167452, 7.7451
34.6621, -9.83895, -0.986226, -0.165401, 7.7451
34.6002, -9.84441, -0.986475, -0.16391, 7.7451
34.5305, -9.85043, -0.986753, -0.162231, 7.7451
34.4609, -9.85634, -0.987027, -0.160553, 7.7451
34.3835, -9.86275, -0.987329, -0.158689, 7.7451
34.3138, -9.86841, -0.987597, -0.157009, 7.7451
34.2364, -9.87454, -0.987892, -0.155144, 7.7451
34.1589, -9.88054, -0.988183, -0.153277, 7.7451
34.1047, -9.88466, -0.988385, -0.15197, 7.7451
34.0195, -9.89096, -0.988699, -0.149915, 7.7451
33.942, -9.89654, -0.98898, -0.148047, 7.7451
33.8723, -9.90144, -0.989231, -0.146365, 7.7451
33.8025, -9.90623, -0.989478, -0.144683, 7.7451
33.7405, -9.91039, -0.989696, -0.143188, 7.7451
33.6708, -9.91495, -0.989938, -0.141505, 7.7451
33.5933, -9.91988, -0.990203, -0.139634, 7.7451
33.508, -9.92511, -0.990491, -0.137575, 7.7451
33.4382, -9.92928, -0.990724, -0.135891, 7.7451
33.3606, -9.93377, -0.990978, -0.134021, 7.7451
33.2831, -9.9381, -0.99123, -0.132149, 7.7451
33.2133, -9.94188, -0.991453, -0.130462, 7.7451
33.1435, -9.94555, -0.991674, -0.128777, 7.7451
33.0736, -9.9491, -0.991891, -0.127091, 7.7451
32.9961, -9.9529, -0.992129, -0.125217, 7.7451
32.9262, -9.95619, -0.992341, -0.123531, 7.7451
32.8486, -9.95971, -0.992572, -0.121656, 7.7451
32.7788, -9.96275, -0.992778, -0.119967, 7.7451
32.7089, -9.96568, -0.99298, -0.11828, 7.7451
32.6313, -9.96879, -0.993202, -0.116405, 7.7451
32.5537, -9.97175, -0.99342, -0.114529, 7.7451
32.4838, -9.9743, -0.993613, -0.112841, 7.7451
32.4062, -9.97698, -0.993824, -0.110965, 7.7451
32.3286, -9.97952, -0.994032, -0.109089, 7.7451
32.2587, -9.98169, -0.994216, -0.107399, 7.7451
32.1888, -9.98373, -0.994397, -0.10571, 7.7451
32.1267, -9.98546, -0.994555, -0.104209, 7.7451
32.0568, -9.98728, -0.994731, -0.102519, 7.7451
31.9792, -9.98916, -0.994923, -0.100641, 7.7451
31.9015, -9.99089, -0.995111, -0.0987613, 7.7451
31.8238, -9.99248, -0.995296, -0.0968833, 7.7451
31.7384, -9.99405, -0.995495, -0.0948188, 7.7451
31.6763, -9.9951, -0.995637, -0.0933161, 7.7451
31.6064, -9.99616, -0.995794, -0.0916253, 7.7451
31.5287, -9.99718, -0.995965, -0.0897439, 7.7451
31.451, -9.99807, -0.996132, -0.0878657, 7.7451
31.3734, -9.99882, -0.996296, -0.0859874, 7.7451
31.3035, -9.99937, -0.996441, -0.0842963, 7.7451
31.2335, -9.9998, -0.996582, -0.0826054, 7.7451
31.1559, -10.0001, -0.996736, -0.080727, 7.7451
31.086, -10.0003, -0.996872, -0.0790346, 7.7451
31.0083, -10.0004, -0.997019, -0.0771557, 7.7451
30.9384, -10.0003, -0.997149, -0.0754638, 7.7451
30.8685, -10.0001, -0.997275, -0.073772, 7.7451
30.7908, -9.99975, -0.997413, -0.0718908, 7.7451
30.7209, -9.99932, -0.997533, -0.0701988, 7.7451
30.6432, -9.99869, -0.997663, -0.0683198, 7.7451
30.5655, -9.99791, -0.99779, -0.0664394, 7.7451
30.4956, -9.9971, -0.997902, -0.0647483, 7.7451
30.4257, -9.99616, -0.99801, -0.0630562, 7.7451
30.3558, -9.99511, -0.998115, -0.0613641, 7.7451
30.2782, -9.99379, -0.998229, -0.0594826, 7.7451
30.2083, -9.99249, -0.998329, -0.0577913, 7.7451
30.1384, -9.99107, -0.998425, -0.0560998, 7.7451
30.0607, -9.98934, -0.998529, -0.0542173, 7.7451
29.9831, -9.98746, -0.99863, -0.0523338, 7.7451
29.9287, -9.98608, -0.998698, -0.0510171, 7.7451
29.8433, -9.98373, -0.998801, -0.0489465, 7.7451
29.7734, -9.98168, -0.998883, -0.0472509, 7.7451
29.7113, -9.97977, -0.998953, -0.045744, 7.7451
29.6337, -9.97723, -0.999038, -0.043861, 7.7451
29.5561, -9.97455, -0.999119, -0.0419787, 7.7451
29.4784, -9.97173, -0.999196, -0.0400949, 7.7451
29.393, -9.96843, -0.999277, -0.0380206, 7.7451
29.331, -9.96594, -0.999333, -0.0365129, 7.7451
29.2611, -9.96303, -0.999394, -0.0348167, 7.7451
29.1369, -9.95744, -0.999494, -0.0317933, 7.7451
29.0982, -9.95567, -0.999524, -0.0308506, 7.7451
29.0285, -9.95238, -0.999575, -0.0291641, 7.70224
28.9363, -9.9478, -0.999638, -0.0269229, 7.6451
28.8827, -9.94508, -0.999672, -0.0256232, 7.64616
28.8061, -9.94109, -0.999717, -0.0237782, 7.64969
28.7141, -9.93608, -0.999768, -0.021561, 7.65387
28.6681, -9.93352, -0.999791, -0.0204502, 7.65589
28.5915, -9.92911, -0.999827, -0.0185988, 7.65911
28.5224, -9.92503, -0.999857, -0.0169308, 7.66194
28.4534, -9.92082, -0.999884, -0.0152619, 7.66466
28.3767, -9.91601, -0.99991, -0.013406, 7.66759
28.2846, -9.91, -0.999938, -0.0111745, 7.67099
28.2232, -9.90591, -0.999953, -0.00968712, 7.67317
28.1464, -9.90066, -0.999969, -0.00782777, 7.67578
28.0773, -9.89581, -0.999981, -0.00615244, 7.67805
28.0081, -9.89083, -0.99999, -0.00447662, 7.68024
27.9467, -9.88632, -0.999996, -0.00298461, 7.68213
27.8698, -9.88053, -0.999999, -0.00111946, 7.68441
27.793, -9.8746, -1, 0.000744494, 7.68662
27.7238, -9.86914, -0.999997, 0.00242344, 7.68853
27.6469, -9.86293, -0.999991, 0.00429215, 7.69059
27.547, -9.85459, -0.999977, 0.00672422, 7.69317
27.5009, -9.8507, -0.999969, 0.00784595, 7.69431
27.424, -9.84406, -0.999953, 0.00971579, 7.69614
27.3471, -9.83728, -0.999933, 0.0115863, 7.69792
27.2779, -9.83105, -0.999912, 0.0132713, 7.69946
27.2087, -9.82471, -0.999888, 0.0149549, 7.70095
27.1317, -9.81751, -0.999858, 0.0168303, 7.70255
27.0625, -9.8109, -0.999829, 0.0185206, 7.70394
26.9626, -9.80112, -0.99978, 0.0209587, 7.70588
26.9087, -9.79579, -0.999752, 0.0222697, 7.70689
26.7857, -9.78321, -0.999681, 0.0252739, 7.70908
26.7626, -9.78083, -0.999666, 0.0258378, 7.70949
26.7011, -9.77441, -0.999626, 0.0273424, 7.71049
26.6242, -9.76624, -0.999573, 0.0292204, 7.71174
26.5473, -9.75791, -0.999516, 0.0311023, 7.71295
26.4627, -9.74859, -0.99945, 0.0331698, 7.71423
26.3935, -9.74084, -0.999392, 0.0348601, 7.71525
26.3089, -9.7312, -0.999318, 0.0369264, 7.71643
26.2628, -9.72588, -0.999276, 0.0380547, 7.71706
26.1782, -9.71596, -0.999195, 0.040124, 7.71816
26.0706, -9.70305, -0.999086, 0.0427549, 7.71954
26.0322, -9.6984, -0.999045, 0.0436958, 7.72001
25.963, -9.68991, -0.998969, 0.0453902, 7.72081
25.8785, -9.67936, -0.998873, 0.0474603, 7.72178
25.817, -9.67159, -0.9988, 0.0489658, 7.72245
25.7402, -9.66173, -0.998706, 0.0508486, 7.72327
25.6403, -9.64866, -0.998578, 0.0533008, 7.7243
25.5942, -9.64257, -0.998518, 0.0544304, 7.72476
25.5328, -9.63437, -0.998434, 0.0559368, 7.72534
25.4637, -9.62501, -0.998338, 0.0576378, 7.72598
25.3793, -9.6134, -0.998216, 0.0597128, 7.72674
25.3025, -9.60271, -0.998101, 0.0615938, 7.7274
25.2104, -9.58968, -0.997959, 0.0638512, 7.72817
25.1567, -9.582, -0.997874, 0.0651702, 7.72861
25.0647, -9.56863, -0.997724, 0.0674281, 7.72931
25.0186, -9.5619, -0.997647, 0.068557, 7.72966
24.9496, -9.55168, -0.997529, 0.0702512, 7.73016
24.8729, -9.54015, -0.997395, 0.0721387, 7.73069
24.804, -9.52968, -0.997271, 0.0738343, 7.73116
24.7196, -9.5167, -0.997115, 0.0759046, 7.73172
24.643, -9.50476, -0.99697, 0.0777864, 7.7322
24.5511, -9.49022, -0.996791, 0.0800433, 7.73276
24.4975, -9.48167, -0.996685, 0.0813587, 7.73308
24.4209, -9.46932, -0.99653, 0.0832384, 7.73351
24.3444, -9.45682, -0.996371, 0.0851157, 7.73393
24.2755, -9.44545, -0.996225, 0.0868067, 7.73429
24.2066, -9.43396, -0.996076, 0.0884977, 7.73464
24.1301, -9.42106, -0.995908, 0.0903756, 7.73502
24.0537, -9.408, -0.995735, 0.0922553, 7.73538
23.9772, -9.3948, -0.99556, 0.0941339, 7.73574
23.9084, -9.38281, -0.995398, 0.0958226, 7.73604
23.832, -9.36934, -0.995216, 0.0976991, 7.73637
23.7633, -9.3571, -0.995049, 0.0993896, 7.73665
23.6869, -9.34335, -0.994859, 0.101269, 7.73696
23.6182, -9.33086, -0.994686, 0.102957, 7.73722
23.5571, -9.31967, -0.994529, 0.104457, 7.73745
23.4732, -9.3041, -0.99431, 0.106521, 7.73775
23.3969, -9.2898, -0.994107, 0.108399, 7.73802
23.3359, -9.27826, -0.993943, 0.109901, 7.73822
23.2597, -9.26371, -0.993733, 0.111777, 7.73847
23.1835, -9.249, -0.99352, 0.113653, 7.73871
23.1149, -9.23565, -0.993326, 0.115341, 7.73892
23.0464, -9.22218, -0.993129, 0.117029, 7.73912
22.9702, -9.20707, -0.992906, 0.118906, 7.73933
22.9017, -9.19336, -0.992702, 0.120592, 7.73952
22.8181, -9.17642, -0.99245, 0.122654, 7.73974
22.742, -9.16088, -0.992216, 0.124529, 7.73994
22.6736, -9.14678, -0.992003, 0.126214, 7.74011
22.5976, -9.13097, -0.991763, 0.128085, 7.74028
22.5292, -9.11662, -0.991544, 0.129771, 7.74044
22.4684, -9.10377, -0.991347, 0.131269, 7.74058
22.3925, -9.08757, -0.991097, 0.13314, 7.74074
22.309, -9.06958, -0.990819, 0.135198, 7.74091
22.2483, -9.0564, -0.990613, 0.136696, 7.74103
22.1801, -9.04145, -0.990379, 0.138379, 7.74116
22.1043, -9.02471, -0.990116, 0.140249, 7.74131
22.0285, -9.00781, -0.98985, 0.142119, 7.74144
21.9603, -8.99249, -0.989606, 0.143802, 7.74156
21.8846, -8.97533, -0.989333, 0.145671, 7.74169
21.8165, -8.95976, -0.989084, 0.147353, 7.7418
21.7408, -8.94233, -0.988804, 0.149221, 7.74192
21.6576, -8.92298, -0.988492, 0.151275, 7.74205
21.5896, -8.90703, -0.988233, 0.152954, 7.74215
21.499, -8.88525, -0.987869, 0.15529, 7.74227
21.4461, -8.87236, -0.987649, 0.156685, 7.74235
21.3782, -8.85574, -0.987366, 0.158457, 7.74243
21.3103, -8.83897, -0.987079, 0.160236, 7.74252
21.2425, -8.82207, -0.986788, 0.162015, 7.7426
21.1747, -8.80517, -0.9865, 0.16376, 7.74268
21.0993, -8.78634, -0.986182, 0.165666, 7.74277
21.0315, -8.76945, -0.985902, 0.167326, 7.74285
20.9562, -8.75076, -0.985598, 0.169102, 7.74293
20.8808, -8.73215, -0.985304, 0.170811, 7.74301
20.8054, -8.71363, -0.985018, 0.172452, 7.74308
20.7527, -8.70071, -0.984822, 0.173567, 7.74313
20.6773, -8.68235, -0.984552, 0.175092, 7.7432
20.5944, -8.66227, -0.984267, 0.176688, 7.74328
20.519, -8.64404, -0.984013, 0.178099, 7.74335
20.4512, -8.62755, -0.983783, 0.179365, 7.7434
20.3758, -8.60917, -0.983528, 0.180757, 7.74346
20.308, -8.59259, -0.983299, 0.181995, 7.74352
20.2402, -8.57592, -0.98307, 0.183232, 7.74357
20.1725, -8.55918, -0.982839, 0.184465, 7.74362
20.0972, -8.5405, -0.982582, 0.185827, 7.74367
19.9919, -8.51416, -0.982221, 0.18773, 7.74374
19.9543, -8.50473, -0.982091, 0.188408, 7.74377
19.8941, -8.48959, -0.981883, 0.189487, 7.74381
19.8114, -8.46866, -0.981596, 0.190968, 7.74386
19.7513, -8.45337, -0.981386, 0.192045, 7.74389
19.6836, -8.43611, -0.98115, 0.193249, 7.74393
19.586, -8.41101, -0.980806, 0.194987, 7.74399
19.5334, -8.39744, -0.98062, 0.195922, 7.74401
19.4508, -8.37603, -0.980327, 0.197381, 7.74406
19.3608, -8.35253, -0.980005, 0.198973, 7.7441
19.3083, -8.33877, -0.979816, 0.199899, 7.74413
19.2333, -8.31904, -0.979547, 0.201216, 7.74416
19.1508, -8.29722, -0.979249, 0.202663, 7.7442
19.0983, -8.28329, -0.979058, 0.203581, 7.74422
19.0234, -8.26331, -0.978785, 0.204889, 7.74425
18.956, -8.24525, -0.978539, 0.206064, 7.74428
18.8811, -8.22508, -0.978263, 0.207367, 7.74431
18.8137, -8.20686, -0.978014, 0.208538, 7.74434
18.7389, -8.18652, -0.977737, 0.209835, 7.74436
18.6715, -8.16815, -0.977486, 0.211001, 7.74439
